,date,gauge,discharge,rainfall,rainfall_ft
0,2007-10-01,2.3556521739130436,21.14782608695652,0.0,0.0
1,2007-10-02,2.3420833333333335,20.345833333333335,0.0,0.0
2,2007-10-03,2.3295833333333333,19.633333333333333,0.0,0.0
3,2007-10-04,2.34125,20.3125,0.0,0.0
4,2007-10-05,2.3625000000000003,21.629166666666666,0.0,0.0
5,2007-10-06,2.35875,21.441666666666666,0.0,0.0
6,2007-10-07,2.3591666666666664,21.425,0.0,0.0
7,2007-10-08,2.3695833333333334,22.066666666666666,0.0,0.0
8,2007-10-09,2.4625,34.074999999999996,0.0,0.0
9,2007-10-10,3.0033333333333334,101.7375,0.0,0.0
10,2007-10-11,2.6420833333333333,46.86666666666667,0.011666666666666667,0.0008333333333333334
11,2007-10-12,2.76125,56.87083333333334,0.007083333333333334,0.0004166666666666667
12,2007-10-13,2.6595833333333334,45.333333333333336,0.0,0.0
13,2007-10-14,2.6633333333333336,45.737500000000004,0.0,0.0
14,2007-10-15,2.658333333333333,45.19166666666666,0.0,0.0
15,2007-10-16,2.629166666666667,42.19583333333333,0.0,0.0
16,2007-10-17,2.6016666666666666,39.4625,0.0,0.0
17,2007-10-18,2.578333333333333,37.275,0.0,0.0
18,2007-10-19,2.7529166666666662,60.375,0.019583333333333335,0.0016666666666666668
19,2007-10-20,2.87375,72.12083333333334,0.008333333333333333,0.0008333333333333334
20,2007-10-21,2.646666666666667,43.98333333333333,0.0,0.0
21,2007-10-22,2.5858333333333334,37.949999999999996,0.0,0.0
22,2007-10-23,2.5479166666666666,34.5875,0.0,0.0
23,2007-10-24,2.56375,36.27916666666667,0.015416666666666667,0.0008333333333333334
24,2007-10-25,2.9370833333333333,80.26666666666667,0.024999999999999998,0.0025
25,2007-10-26,2.830833333333333,68.52499999999999,0.02125,0.0016666666666666668
26,2007-10-27,5.2475,604.2916666666666,0.11583333333333333,0.01
27,2007-10-28,3.8945833333333333,258.125,0.0,0.0
28,2007-10-29,3.3070833333333334,139.375,0.0,0.0
29,2007-10-30,3.075416666666667,100.55833333333334,0.0,0.0
30,2007-10-31,2.9341666666666666,79.46666666666667,0.0,0.0
31,2007-11-01,2.8375,66.29166666666667,0.0,0.0
32,2007-11-02,2.764583333333333,57.041666666666664,0.0,0.0
33,2007-11-03,2.720416666666667,51.887499999999996,0.0,0.0
34,2007-11-04,2.678148148148148,47.288888888888884,0.0,0.0
35,2007-11-05,2.6470833333333332,44.025,0.0,0.0
